Product ID,Promotion,Seasonal,Sales Volume,url
204907,Yes,Yes,1318,https://www.zara.com/us/en/wool-and-cashmere-blend-rib-sweater-p02893054.html
204908,Yes,Yes,1775,https://www.zara.com/us/en/bomber-jacket-p05344402.html
204909,No,No,901,https://www.zara.com/us/en/structured-twill-overshirt-p06861430.html
204910,No,No,907,https://www.zara.com/us/en/rib-collar-jacket-p08281410.html
204911,Yes,No,1404,https://www.zara.com/us/en/faux-shearling-plaid-jacket-p00993305.html
204912,Yes,Yes,1259,https://www.zara.com/us/en/geometric-jacquard-overshirt-p04196412.html
204913,No,No,973,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html
204914,Yes,Yes,1395,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html
204915,No,Yes,755,https://www.zara.com/us/en/faux-leather-puffer-jacket-p03833302.html
204916,No,No,731,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html
204917,No,No,947,https://www.zara.com/us/en/lightweight-bomber-jacket-p04302404.html
204918,No,No,898,https://www.zara.com/us/en/suede-strap-sandals-p12707320.html
204919,No,No,967,https://www.zara.com/us/en/baggy-fit-jeans-p06688486.html
204920,Yes,Yes,1237,https://www.zara.com/us/en/woven-leather-slides-p12708320.html
204921,No,No,825,https://www.zara.com/us/en/text-t-shirt-p00962458.html
204922,Yes,Yes,1281,https://www.zara.com/us/en/cotton-blend-bomber-jacket-p06518350.html
204923,No,No,1001,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html
204924,No,Yes,682,https://www.zara.com/us/en/ripped-straight-fit-jeans-p03991404.html
204925,No,No,1013,https://www.zara.com/us/en/contrast-jacquard-jacket-p04087423.html
204926,No,Yes,710,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html
204927,No,Yes,1032,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html
204928,No,No,856,https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html
204929,Yes,Yes,1343,https://www.zara.com/us/en/washed-effect-bomber-jacket-p08281307.html
204930,Yes,Yes,1351,https://www.zara.com/us/en/woven-leather-slides-p12708320.html
204931,Yes,Yes,1036,https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06917325.html
204932,No,Yes,986,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p00155480.html
204933,No,Yes,1100,https://www.zara.com/us/en/cotton-jacket-p00706301.html
204934,Yes,Yes,1546,https://www.zara.com/us/en/mixed-collar-jacket-p03046507.html
204935,No,Yes,925,https://www.zara.com/us/en/striped-textured-overshirt-p04179056.html
204936,No,Yes,834,https://www.zara.com/us/en/contrast-sole-leather-sneakers-p12510320.html
204937,No,No,698,https://www.zara.com/us/en/suede-jacket-p02521102.html
204938,No,No,989,https://www.zara.com/us/en/hooded-technical-jacket-p08281355.html
204939,Yes,No,1496,https://www.zara.com/us/en/suede-sneakers-p12216320.html
204940,No,No,829,https://www.zara.com/us/en/pocket-puffer-jacket-p08281439.html
204941,Yes,Yes,1777,https://www.zara.com/us/en/wool-and-cashmere-blend-rib-sweater-p02893054.html
204942,Yes,Yes,1683,https://www.zara.com/us/en/geometric-jacquard-overshirt-p04196412.html
204943,No,No,715,https://www.zara.com/us/en/purl-knit-sweater-p03332300.html
204944,Yes,No,1836,https://www.zara.com/us/en/printed-cropped-fit-shirt-limited-edition-p06224490.html
204945,Yes,No,1523,https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html
204946,Yes,No,1265,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html
204947,Yes,Yes,1258,https://www.zara.com/us/en/purl-knit-sweater-p03332300.html
204948,No,No,748,https://www.zara.com/us/en/pleated-wide-fit-jeans-p05862417.html
204949,No,No,942,https://www.zara.com/us/en/oversized-bomber-jacket-p08281311.html
204950,No,No,890,https://www.zara.com/us/en/suede-strap-sandals-p12707320.html
204951,Yes,Yes,1320,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html
204952,No,No,701,https://www.zara.com/us/en/wool-blend-textured-jacket-p04296310.html
204953,No,No,864,https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html
204954,No,No,1033,https://www.zara.com/us/en/-p04310461.html
204955,No,No,774,https://www.zara.com/us/en/overshirt-p00706623.html
204956,Yes,Yes,1280,https://www.zara.com/us/en/faux-leather-jacket-p08281345.html
204957,Yes,Yes,1458,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html
204958,No,No,1137,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html
204959,Yes,Yes,1213,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p06318411.html
204960,No,Yes,811,https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html
204961,Yes,Yes,1630,https://www.zara.com/us/en/straight-suit-jacket-p04143291.html
204962,No,No,819,https://www.zara.com/us/en/faux-suede-overshirt-p03715303.html
204963,Yes,No,1537,https://www.zara.com/us/en/textured-pocket-jacket-p03918500.html
204964,Yes,Yes,1277,https://www.zara.com/us/en/boucle-textured-vest-p01437303.html
204965,No,Yes,862,https://www.zara.com/us/en/technical-padded-jacket-p06518501.html
204966,No,No,929,https://www.zara.com/us/en/basic-medium-weight-t-shirt-p01887470.html
204967,No,No,920,https://www.zara.com/us/en/herringbone-textured-jacket-p08491401.html
204968,Yes,Yes,1261,https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html
204969,No,No,1035,https://www.zara.com/us/en/boucle-textured-jacket-p08491402.html
204970,No,No,972,https://www.zara.com/us/en/straight-suit-jacket-p04143291.html
204971,No,No,1153,https://www.zara.com/us/en/slim-fit-suit-jacket-p01564520.html
204972,No,No,829,https://www.zara.com/us/en/textured-weave-overshirt-p01608101.html
204973,No,No,657,https://www.zara.com/us/en/boxy-fit-denim-jacket-p00840402.html
204974,Yes,Yes,1483,https://www.zara.com/us/en/wool-blend-textured-jacket-p04296310.html
204975,No,Yes,833,https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html
204976,No,Yes,751,https://www.zara.com/us/en/pocket-overshirt-p04466468.html
204977,No,Yes,1074,https://www.zara.com/us/en/quilted-structured-overshirt-p09621370.html
204978,No,No,667,https://www.zara.com/us/en/zipper-multipiece-sneakers-p12319220.html
204979,Yes,No,1242,https://www.zara.com/us/en/textured-weave-overshirt-p01608101.html
204980,No,No,797,https://www.zara.com/us/en/faux-leather-oversized-jacket-limited-edition-p07380310.html
204981,No,Yes,872,https://www.zara.com/us/en/semi-sheer-knit-shirt-limited-edition-p04805424.html
204982,Yes,No,1467,https://www.zara.com/us/en/plaid-overshirt-p04054659.html
204983,Yes,Yes,1585,https://www.zara.com/us/en/contrast-jacquard-jacket-p04087423.html
204984,No,Yes,722,https://www.zara.com/us/en/lightweight-bomber-jacket-p04302404.html
204985,No,No,877,https://www.zara.com/us/en/quilted-structured-overshirt-p09621370.html
204986,No,No,920,https://www.zara.com/us/en/double-strap-suede-sandals-p12716320.html
204987,No,Yes,1073,https://www.zara.com/us/en/boxy-fit-denim-jacket-p00840402.html
204988,No,No,907,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html
204989,Yes,Yes,1477,https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html
204990,Yes,No,1580,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html
204991,No,No,1052,https://www.zara.com/us/en/padded-bomber-jacket-p03918620.html
204992,No,No,1010,https://www.zara.com/us/en/faux-leather-jacket-p03427320.html
204993,No,No,858,https://www.zara.com/us/en/contrasting-collar-jacket-p01538369.html
204994,No,No,712,https://www.zara.com/us/en/patch-bomber-jacket-p03918330.html
204995,Yes,Yes,1176,https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html
204996,No,No,961,https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html
204997,Yes,Yes,1454,https://www.zara.com/us/en/striped-jacquard-t-shirt-p05372400.html
204998,Yes,No,1818,https://www.zara.com/us/en/suede-laceless-sneakers-p12221320.html
204999,Yes,Yes,1811,https://www.zara.com/us/en/fine-knit-sweater-p09598045.html
205000,Yes,Yes,1534,https://www.zara.com/us/en/faux-leather-boxy-fit-jacket-p08281654.html
205001,No,Yes,966,https://www.zara.com/us/en/faux-leather-boxy-fit-jacket-p08281654.html
205002,Yes,Yes,1240,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html
205003,No,No,875,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html
205004,No,No,1076,https://www.zara.com/us/en/100-wool-suit-jacket-p05955218.html
205005,No,Yes,888,https://www.zara.com/us/en/padded-bomber-jacket-p03918620.html
205006,Yes,No,1322,https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html
205007,No,No,894,https://www.zara.com/us/en/technical-jacket-with-pockets-p03286501.html
205008,No,Yes,787,https://www.zara.com/us/en/100-wool-suit-jacket-p05955218.html
205009,No,No,721,https://www.zara.com/us/en/viscose-blend-knit-t-shirt-p00693401.html
205010,No,No,924,https://www.zara.com/us/en/plaid-overshirt-p01300100.html
205011,Yes,No,1593,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html
205012,No,No,961,https://www.zara.com/us/en/wool-blend-jacket-p05854654.html
205013,No,Yes,783,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html
205014,Yes,Yes,1615,https://www.zara.com/us/en/contrast-sole-leather-sneakers-p12510320.html
205015,No,No,1058,https://www.zara.com/us/en/technical-jacket-with-pockets-p03286501.html
205016,No,No,846,https://www.zara.com/us/en/textured-pocket-jacket-p03918500.html
205017,No,No,982,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html
205018,Yes,Yes,1261,https://www.zara.com/us/en/longline-quilted-jacket-p05071688.html
205019,No,No,750,https://www.zara.com/us/en/faux-leather-boxy-fit-jacket-p08281654.html
205020,No,No,1047,https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html
205021,No,No,1042,https://www.zara.com/us/en/faux-leather-boxy-fit-jacket-p08281654.html
205022,Yes,No,1528,https://www.zara.com/us/en/padded-bomber-jacket-p03918400.html
205023,No,Yes,950,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p06318411.html
205024,No,No,798,https://www.zara.com/us/en/tuxedo-jacket-p08896675.html
205025,No,No,808,https://www.zara.com/us/en/lightweight-bomber-jacket-p08281315.html
205026,No,No,930,https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html
205027,No,Yes,725,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html
205028,No,No,733,https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html
205029,No,Yes,725,https://www.zara.com/us/en/faux-suede-jacket-p03548689.html
205030,Yes,Yes,1397,https://www.zara.com/us/en/faux-suede-patch-jacket-p08281357.html
205031,Yes,Yes,1345,https://www.zara.com/us/en/textured-sweater-p02893403.html
205032,Yes,No,1408,https://www.zara.com/us/en/contrast-interior-sweater-p04696400.html
205033,Yes,Yes,1456,https://www.zara.com/us/en/technical-padded-jacket-p03833311.html
205034,No,No,779,https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html
205035,No,No,872,https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html
205036,Yes,Yes,1398,https://www.zara.com/us/en/stretch-suit-jacket-p01564300.html
205037,No,No,921,https://www.zara.com/us/en/embroidered-patch-jacket-p05320345.html
205038,No,Yes,811,https://www.zara.com/us/en/pocket-overshirt-p00706621.html
205039,No,Yes,914,https://www.zara.com/us/en/leather-biker-jacket-p05833412.html
205040,No,Yes,886,https://www.zara.com/us/en/technical-jacket-with-pockets-p03286501.html
205041,No,Yes,1025,https://www.zara.com/us/en/faux-shearling-plaid-jacket-p00993305.html
205042,No,No,1061,https://www.zara.com/us/en/wool-blend-jacket-p09621448.html
205043,Yes,No,1329,https://www.zara.com/us/en/ribbed-knit-t-shirt-p03332431.html
205044,Yes,Yes,1166,https://www.zara.com/us/en/retro-running-sneakers-p12350320.html
205045,Yes,Yes,1241,https://www.zara.com/us/en/suede-strap-sandals-p12707320.html
205046,No,Yes,915,https://www.zara.com/us/en/wool-blend-textured-jacket-p04296310.html
205047,No,Yes,956,https://www.zara.com/us/en/100-wool-suit-jacket-p05955218.html
205048,No,Yes,1054,https://www.zara.com/us/en/basic-puffer-jacket-p06985450.html
205049,Yes,Yes,1533,https://www.zara.com/us/en/wool-blend-felt-texture-jacket-p04160752.html
205050,Yes,Yes,1676,https://www.zara.com/us/en/pocket-jacket-p04297266.html
205051,No,No,757,https://www.zara.com/us/en/heart-print-t-shirt-p06224419.html
205052,No,No,859,https://www.zara.com/us/en/faux-suede-bomber-jacket-p06318600.html
205053,Yes,No,1364,https://www.zara.com/us/en/faux-leather-puffer-jacket-p03833302.html
205054,No,Yes,1039,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html
205055,No,No,860,https://www.zara.com/us/en/slim-fit-suit-jacket-p04239493.html
205056,Yes,No,1365,https://www.zara.com/us/en/100-wool-suit-jacket-p05955218.html
205057,No,Yes,884,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html
205058,No,Yes,892,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html
205059,Yes,No,1495,https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html
205060,No,No,949,https://www.zara.com/us/en/plaid-overshirt-p00794432.html
205061,No,No,896,https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html
205062,No,No,932,https://www.zara.com/us/en/cotton---linen-blend-jacket-p00706103.html
205063,No,Yes,730,https://www.zara.com/us/en/wool-blend-jacket-p09621448.html
205064,No,Yes,823,https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html
205065,No,No,854,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p00155480.html
205066,Yes,No,1353,https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html
205067,No,No,1081,https://www.zara.com/us/en/cropped-washed-t-shirt-p03665403.html
205068,No,No,788,https://www.zara.com/us/en/baggy-fit-jeans-limited-edition-p03991480.html
205069,No,No,839,https://www.zara.com/us/en/faux-suede-jacket-p03548689.html
205070,Yes,Yes,1261,https://www.zara.com/us/en/faux-leather-boxy-fit-jacket-p08281654.html
205071,Yes,No,1320,https://www.zara.com/us/en/basic-puffer-jacket-p06985450.html
205072,No,Yes,898,https://www.zara.com/us/en/technical-overshirt-p05320500.html
205073,No,No,705,https://www.zara.com/us/en/mixed-collar-waxed-jacket-p06861405.html
205074,Yes,Yes,1592,https://www.zara.com/us/en/plaid-tie-dye-overshirt-p01063313.html
205075,No,No,864,https://www.zara.com/us/en/bomber-jacket-p06318502.html
205076,Yes,No,1403,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p06318411.html
205077,Yes,Yes,1621,https://www.zara.com/us/en/embroidered-patch-jacket-p05320345.html
205078,No,No,845,https://www.zara.com/us/en/pocket-overshirt-p05070314.html
205079,No,Yes,985,https://www.zara.com/us/en/textured-pocket-jacket-p03918500.html
205080,No,No,693,https://www.zara.com/us/en/stretch-pocket-overshirt-p07484478.html
205081,No,Yes,858,https://www.zara.com/us/en/paint-print-overshirt-p05320305.html
205082,No,Yes,794,https://www.zara.com/us/en/plaid-tie-dye-overshirt-p01063313.html
205083,No,No,781,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html
205084,Yes,Yes,1784,https://www.zara.com/us/en/quilted-structured-overshirt-p09621370.html
205085,No,Yes,974,https://www.zara.com/us/en/printed-denim-overshirt-p02553808.html
205086,No,No,945,https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html
205087,Yes,Yes,1619,https://www.zara.com/us/en/bomber-jacket-p05344402.html
205088,Yes,No,1090,https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html
205089,Yes,No,1234,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html
205090,Yes,Yes,1292,https://www.zara.com/us/en/basic-puffer-jacket-p06985450.html
205091,No,Yes,1152,https://www.zara.com/us/en/bomber-jacket-p05344402.html
205092,No,No,739,https://www.zara.com/us/en/technical-padded-jacket-p06518501.html
205093,Yes,Yes,1717,https://www.zara.com/us/en/contrasting-collar-jacket-p06987331.html
205094,Yes,No,1438,https://www.zara.com/us/en/plaid-overshirt-p00794432.html
205095,No,No,738,https://www.zara.com/us/en/cable-knit-metallic-sweater-p04369103.html
205096,Yes,No,1102,https://www.zara.com/us/en/viscose-blend-knit-t-shirt-p00693401.html
205097,No,Yes,853,https://www.zara.com/us/en/alpaca-and-wool-blend-tie-dye-knit-sweater-p02142220.html
205098,No,No,1026,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html
205099,No,No,805,https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html
205100,No,No,1196,https://www.zara.com/us/en/plaid-overshirt-p01300100.html
205101,No,No,781,https://www.zara.com/us/en/pocket-overshirt-p05070605.html
205102,Yes,Yes,1372,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p00155480.html
205103,No,No,838,https://www.zara.com/us/en/pocket-overshirt-p00706621.html
205104,No,Yes,778,https://www.zara.com/us/en/retro-running-sneakers-p12350320.html
205105,Yes,Yes,1465,https://www.zara.com/us/en/jacquard-denim-jacket-p07627402.html
205106,No,Yes,777,https://www.zara.com/us/en/basic-puffer-jacket-p06985450.html
205107,No,No,795,https://www.zara.com/us/en/bomber-jacket-p05344402.html
205108,Yes,Yes,1162,https://www.zara.com/us/en/fleece-bomber-jacket-p08281405.html
205109,No,No,932,https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html
205110,No,No,740,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html
205111,Yes,Yes,1669,https://www.zara.com/us/en/suede-penny-loafers-p12644320.html
205112,Yes,No,1253,https://www.zara.com/us/en/suede-fisherman-sandals-p12436320.html
205113,Yes,Yes,1469,https://www.zara.com/us/en/viscose-blend-knit-t-shirt-p00693401.html
205114,No,No,830,https://www.zara.com/us/en/contrast-sole-leather-sneakers-p12510320.html
205115,No,No,794,https://www.zara.com/us/en/cotton-jacket-p00706301.html
205116,Yes,No,1453,https://www.zara.com/us/en/technical-padded-jacket-p03833311.html
205117,No,No,962,https://www.zara.com/us/en/cropped-overshirt-p04432403.html
205118,Yes,Yes,1799,https://www.zara.com/us/en/bomber-jacket-p05039440.html
205119,No,No,680,https://www.zara.com/us/en/cotton-blend-bomber-jacket-p06518350.html
205120,No,No,929,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html
205121,No,Yes,814,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html
205122,No,No,778,https://www.zara.com/us/en/faux-leather-bomber-jacket-p08281667.html
205123,No,Yes,767,https://www.zara.com/us/en/structured-text-t-shirt-p00761435.html
205124,No,No,905,https://www.zara.com/us/en/straight-suit-jacket-p04143291.html
205125,Yes,No,1295,https://www.zara.com/us/en/knit-pearl-sweater-p04331165.html
205126,Yes,Yes,1389,https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html
205127,No,No,1012,https://www.zara.com/us/en/stretch-suit-jacket-p01564300.html
205128,No,No,669,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p00155480.html
205129,Yes,Yes,1455,https://www.zara.com/us/en/faux-leather-bomber-jacket-p08281667.html
205130,No,No,1011,https://www.zara.com/us/en/structured-text-t-shirt-p00761435.html
205131,No,No,948,https://www.zara.com/us/en/pocket-jacket-p04297266.html
205132,No,No,934,https://www.zara.com/us/en/mixed-collar-waxed-jacket-p06861405.html
205133,Yes,Yes,1451,https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html
205134,No,No,943,https://www.zara.com/us/en/padded-denim-jacket-p01538413.html
205135,No,No,1023,https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html
205136,No,No,907,https://www.zara.com/us/en/oversized-bomber-jacket-p08281311.html
205137,Yes,Yes,1415,https://www.zara.com/us/en/cotton---linen-blend-jacket-p00706103.html
205138,Yes,Yes,1226,https://www.zara.com/us/en/cotton-overshirt-p09621103.html
205139,Yes,Yes,1426,https://www.zara.com/us/en/retro-running-sneakers-p12350320.html
205140,No,Yes,853,https://www.zara.com/us/en/patch-bomber-jacket-p03833404.html
205141,No,No,859,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p04302305.html
205142,Yes,Yes,1397,https://www.zara.com/us/en/plaid-overshirt-p07446410.html
205143,Yes,Yes,1362,https://www.zara.com/us/en/semi-sheer-knit-shirt-limited-edition-p04805424.html
205144,No,No,841,https://www.zara.com/us/en/oversized-cropped-jacket-limited-edition-p04304672.html
205145,Yes,No,1421,https://www.zara.com/us/en/wool-blend-textured-jacket-p04296310.html
205146,No,No,756,https://www.zara.com/us/en/stretch-suit-jacket-p01564300.html
205147,No,Yes,607,https://www.zara.com/us/en/straight-suit-jacket-p04143291.html
205148,Yes,Yes,1750,https://www.zara.com/us/en/contrast-jacquard-jacket-p04087423.html
205149,No,No,752,https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307408.html
205150,No,Yes,928,https://www.zara.com/us/en/printed-cropped-fit-shirt-limited-edition-p06224490.html
205151,No,No,814,https://www.zara.com/us/en/textured-sweater-p02893403.html
205152,Yes,Yes,1556,https://www.zara.com/us/en/striped-jacquard-t-shirt-p05372400.html
205153,No,Yes,870,https://www.zara.com/us/en/slim-fit-suit-jacket-p04239493.html
205154,Yes,Yes,1183,https://www.zara.com/us/en/ripped-denim-jacket-p01538470.html
205155,No,Yes,856,https://www.zara.com/us/en/plaid-overshirt-p04054659.html
205156,No,Yes,947,https://www.zara.com/us/en/bomber-jacket-p05344402.html
205157,No,Yes,944,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html
205158,Yes,Yes,1488,https://www.zara.com/us/en/cotton-jacket-p00706301.html
205159,No,Yes,1063,https://www.zara.com/us/en/straight-suit-jacket-p04143291.html
205160,No,Yes,889,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html
205161,Yes,Yes,1413,https://www.zara.com/us/en/rib-collar-jacket-p08281410.html
205162,No,Yes,785,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html
205163,Yes,No,1154,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html
205164,No,No,866,https://www.zara.com/us/en/cropped-washed-t-shirt-p03665403.html
205165,No,No,809,https://www.zara.com/us/en/structured-text-t-shirt-p00761434.html
205166,Yes,Yes,1491,https://www.zara.com/us/en/mock-neck-wool-and-silk-blend-knit-top-p09598125.html
205167,Yes,No,1536,https://www.zara.com/us/en/double-strap-suede-sandals-p12716320.html
205168,No,Yes,941,https://www.zara.com/us/en/strap-sandals-p12765320.html
205169,Yes,No,1336,https://www.zara.com/us/en/leather-biker-jacket-p05833412.html
205170,No,Yes,776,https://www.zara.com/us/en/jacquard-denim-jacket-p07627402.html
205171,Yes,Yes,1509,https://www.zara.com/us/en/padded-bomber-jacket-p03918620.html
205172,Yes,Yes,1321,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html
205173,No,Yes,787,https://www.zara.com/us/en/hiking-boots-p12103320.html
205174,No,No,890,https://www.zara.com/us/en/cropped-textured-jacket-p01538410.html
205175,No,No,1020,https://www.zara.com/us/en/faux-leather-boxy-fit-jacket-p08281654.html
205176,No,No,761,https://www.zara.com/us/en/bomber-jacket-p05039440.html
205177,Yes,Yes,1461,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html
205178,No,No,720,https://www.zara.com/us/en/knit-sweater-with-pearls-p02142249.html
205179,Yes,Yes,1254,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html
205180,No,No,853,https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html
205181,Yes,Yes,1078,https://www.zara.com/us/en/mixed-collar-waxed-jacket-p06861405.html
205182,Yes,Yes,1286,https://www.zara.com/us/en/faux-suede-jacket-p08281652.html
205183,Yes,No,1318,https://www.zara.com/us/en/denim-shirt-p06085371.html
205184,No,No,752,https://www.zara.com/us/en/cashmere-blend-knit-sweater-p02893169.html
205185,No,Yes,1060,https://www.zara.com/us/en/faux-leather-jacket-p03427320.html
205186,Yes,Yes,1476,https://www.zara.com/us/en/embroidered-patch-jacket-p05320345.html
205187,No,No,891,https://www.zara.com/us/en/cable-knit-metallic-sweater-p04369103.html
205188,No,No,911,https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html
205189,Yes,No,1186,https://www.zara.com/us/en/cotton-blend-bomber-jacket-p06518350.html
205190,Yes,Yes,1461,https://www.zara.com/us/en/wool-blend-textured-jacket-p04296310.html
205191,No,Yes,800,https://www.zara.com/us/en/faux-suede-bomber-jacket-p08574500.html
205192,Yes,No,1428,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html
205193,No,No,795,https://www.zara.com/us/en/faux-leather-puffer-jacket-p03833302.html
205194,No,No,716,https://www.zara.com/us/en/mixed-collar-jacket-p03046507.html
205195,Yes,No,1262,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html
205196,Yes,Yes,1305,https://www.zara.com/us/en/wool-blend-textured-jacket-p04296310.html
205197,No,Yes,706,https://www.zara.com/us/en/patch-bomber-jacket-p03918330.html
205198,Yes,Yes,1219,https://www.zara.com/us/en/pocket-overshirt-p05070605.html
205199,No,Yes,854,https://www.zara.com/us/en/heart-print-t-shirt-p06224419.html
205200,No,Yes,798,https://www.zara.com/us/en/wool-blend-jacket-p05854654.html
205201,No,No,899,https://www.zara.com/us/en/pocket-jacket-p04297266.html
205202,Yes,Yes,1302,https://www.zara.com/us/en/baggy-belted-jeans-p04365401.html
205203,No,No,857,https://www.zara.com/us/en/textured-pocket-jacket-p03918500.html
205204,Yes,No,1500,https://www.zara.com/us/en/leather-jacket-p05479400.html
205205,No,No,738,https://www.zara.com/us/en/-p04310461.html
205206,Yes,Yes,1612,https://www.zara.com/us/en/fine-knit-sweater-p09598045.html
205207,No,No,788,https://www.zara.com/us/en/pocket-denim-jacket-p00840482.html
205208,No,Yes,964,https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html
205209,No,Yes,835,https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html
205210,No,Yes,845,https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html
205211,Yes,Yes,1526,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html
205212,Yes,Yes,1308,https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html
205213,Yes,Yes,1324,https://www.zara.com/us/en/abstract-print-t-shirt-p06224403.html
205214,Yes,Yes,1525,https://www.zara.com/us/en/fleece-overshirt-p01248320.html
205215,No,No,693,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html
205216,Yes,Yes,1484,https://www.zara.com/us/en/pocket-overshirt-p05070605.html
205217,Yes,Yes,1553,https://www.zara.com/us/en/ribbed-knit-t-shirt-p03332431.html
205218,No,No,952,https://www.zara.com/us/en/semi-sheer-knit-shirt-limited-edition-p04805424.html
205219,No,No,899,https://www.zara.com/us/en/striped-knit-sweater-p06427115.html
205220,No,No,781,https://www.zara.com/us/en/jacquard-denim-jacket-p07627402.html
205221,No,No,951,https://www.zara.com/us/en/lightweight-bomber-jacket-p08281315.html
205222,No,Yes,1024,https://www.zara.com/us/en/mixed-collar-jacket-p03046507.html
205223,Yes,No,1610,https://www.zara.com/us/en/oversize-fit-t-shirt-p04092405.html
205224,Yes,No,1695,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html
205225,No,Yes,816,https://www.zara.com/us/en/asymmetrical-wool-and-silk-blend-sweater-p09598025.html
205226,No,No,926,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html
205227,Yes,No,1231,https://www.zara.com/us/en/wool-blend-suit-jacket-p04156504.html
205228,No,No,978,https://www.zara.com/us/en/faux-leather-bomber-jacket-p03918420.html
